f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,contains_bug
59,7,195,1089.07,52.77,22476.1,1248.67,34,132,13,TRUE
15,2,19,68.11,13.9,333.76,18.54,10,12,3,FALSE
83,12,253,1144.46,16.93,77365.58,4298.09,66,149,21,FALSE
35,8,146,787.28,53.22,11646.29,647.02,25,80,15,FALSE
8,1,33,125.64,39.26,402.06,22.34,5,17,1,FALSE
44,10,124,699.84,59.38,8248.09,458.23,34,69,19,TRUE
24,9,95,470.65,13.18,16802.16,933.45,20,61,17,FALSE
12,2,34,138.97,24.82,778.25,43.24,8,18,3,FALSE
87,10,0,0,0,0,0,0,0,18,TRUE
66,3,213,1296.63,172.88,9724.72,540.26,61,126,5,TRUE
11,2,31,131.69,38.04,455.84,25.32,8,16,3,FALSE
5,1,7,19.65,7.86,49.13,2.73,2,5,1,TRUE
13,1,0,0,0,0,0,0,0,1,TRUE
7,1,0,0,0,0,0,0,0,1,TRUE
84,16,0,0,0,0,0,0,0,31,FALSE
28,7,66,289.89,13.8,6087.75,338.21,16,45,13,FALSE
34,9,144,726.39,23.99,21996.08,1222,29,96,17,FALSE
78,9,239,1434,41.1,50039.05,2779.95,56,137,17,TRUE
222,51,875,6163.84,73.82,514681.05,28593.39,179,541,96,TRUE
156,18,0,0,0,0,0,0,0,35,TRUE
40,6,81,405,42.19,3888,216,25,49,11,TRUE
24,4,49,204.33,23.22,1798.07,99.89,21,27,7,FALSE
156,22,458,2768.33,46.29,165546.28,9197.02,114,274,42,TRUE
20,2,84,430.86,44.64,4158.72,231.04,14,47,3,TRUE
7,1,29,74.96,9.37,599.71,33.32,5,21,1,FALSE
4,1,6,15.51,7.75,31.02,1.72,2,4,1,FALSE
9,1,27,102.8,28.47,371.22,20.62,7,14,1,TRUE
128,16,0,0,0,0,0,0,0,31,TRUE
244,46,0,0,0,0,0,0,0,49,FALSE
39,4,112,579.03,42.69,7854.69,436.37,28,64,7,TRUE
47,12,122,684.99,40.54,11574.05,643,44,73,14,FALSE
17,1,16,53.15,19.93,141.74,7.87,5,8,1,FALSE
8,1,23,89.86,35.94,224.65,12.48,4,13,1,FALSE
100,15,305,1933.65,90.79,41183.72,2287.98,79,166,29,FALSE
105,6,0,0,0,0,0,0,0,11,TRUE
38,9,98,498.57,19.2,12946.24,719.24,32,57,17,FALSE
44,12,154,860.08,31.28,23652.32,1314.02,33,89,23,TRUE
44,2,143,775.96,49.46,12174.48,676.36,34,78,3,FALSE
159,46,388,2506.26,97.65,64327.33,3573.74,132,234,91,TRUE
189,1,530,3449.13,172.46,68982.62,3832.37,104,290,1,FALSE
20,1,37,151.24,21.27,1075.46,59.75,6,21,1,FALSE
11,1,49,200.29,40.06,1001.43,55.63,9,25,1,FALSE
31,4,123,615,20.8,18186.43,1010.36,25,77,7,FALSE
18,5,55,233.64,14.78,3694.37,205.24,12,32,9,FALSE
14,2,20,74.01,29.6,185.02,10.28,8,12,3,FALSE
26,6,0,0,0,0,0,0,0,11,TRUE
75,7,235,1382.42,52.12,36670.54,2037.25,43,139,13,FALSE
10,1,21,69.76,20.93,232.53,12.92,3,11,1,FALSE
8,2,17,58.81,11.2,308.75,17.15,6,11,3,FALSE
32,2,78,374.97,30,4687.17,260.39,25,53,3,TRUE
61,7,218,1210.9,55.74,26305.77,1461.43,45,148,13,TRUE
206,11,0,0,0,0,0,0,0,21,TRUE
122,18,439,2634,62.19,111559.54,6197.75,86,288,35,TRUE
8,1,0,0,0,0,0,0,0,1,TRUE
28,5,98,528.45,26.42,10568.94,587.16,21,58,9,TRUE
34,9,352,2062.01,56.37,75426.13,4190.34,29,213,17,TRUE
8,1,14,46.51,15.5,139.52,7.75,4,8,1,TRUE
48,7,106,539.27,33.7,8628.34,479.35,35,70,13,TRUE
7,2,13,41.21,10.3,164.84,9.16,5,9,3,TRUE
17,2,29,123.19,26.06,582.35,32.35,9,16,3,TRUE
302,3,928,6769.41,243.44,188237.9,10457.66,152,470,5,TRUE
10,1,35,143.06,40.39,506.68,28.15,5,18,1,TRUE
13,2,30,131.77,27.03,642.38,35.69,9,17,3,FALSE
15,4,38,166.91,17.88,1557.81,86.54,11,24,7,TRUE
44,4,123,650.1,41.53,10175.55,565.31,29,78,7,FALSE
15,4,37,148,23.79,920.89,51.16,11,21,7,FALSE
18,1,0,0,0,0,0,0,0,1,TRUE
31,4,0,0,0,0,0,0,0,7,FALSE
21,4,60,275.1,16.63,4551.62,252.87,17,32,7,FALSE
54,6,166,941.62,40.76,21751.48,1208.42,38,100,11,TRUE
22,3,61,307.71,38.46,2461.66,136.76,16,33,5,TRUE
7,2,12,39.86,8.54,186.03,10.33,5,8,3,TRUE
17,2,33,142.62,19.45,1045.91,58.11,13,21,3,FALSE
39,9,135,727.96,25.45,20819.74,1156.65,29,83,17,FALSE
6,1,9,27,13.5,54,3,2,5,1,FALSE
32,3,101,530.04,49.12,5720.02,317.78,17,64,5,FALSE
29,6,85,425,31.06,5815.79,323.1,20,45,11,TRUE
22,9,150,787.19,24.86,24927.66,1384.87,17,93,17,FALSE
6,1,9,27,13.5,54,3,3,5,1,FALSE
135,4,505,3417.93,146.95,79495.75,4416.43,96,298,7,FALSE
18,3,46,205.13,22.79,1846.2,102.57,15,28,5,TRUE
93,15,333,2061.21,54.21,78368.98,4353.83,72,187,29,TRUE
22,6,105,566.19,27.68,11581.23,643.4,19,60,11,FALSE
88,12,196,1063.55,28.94,39085.39,2171.41,56,119,23,TRUE
24,3,68,288.86,24.82,3361.27,186.74,15,36,5,FALSE
9,5,28,112,13.4,936,52,7,15,9,TRUE
25,5,68,330.34,26.23,4160.25,231.13,20,37,9,TRUE
249,51,725,5041.79,100.62,252625.98,14034.78,178,411,101,TRUE
31,5,67,340.86,26.35,4409.88,244.99,23,44,7,TRUE
44,6,143,798.65,28.02,22761.51,1264.53,26,86,11,TRUE
43,6,74,376.47,33.61,4216.49,234.25,20,42,11,FALSE
45,8,117,595.23,24.3,14583.21,810.18,31,68,15,TRUE
91,2,260,1624.46,113.29,23292.68,1294.04,46,133,3,TRUE
16,2,41,182.84,39.18,853.24,47.4,12,21,3,FALSE
41,10,95,494.9,26.12,9377.02,520.95,34,55,19,FALSE
47,6,86,421.99,30.14,5907.9,328.22,31,44,11,TRUE
33,6,70,343.48,24.04,4906.89,272.61,19,45,11,FALSE
17,2,44,206.82,26.86,1592.51,88.47,11,23,3,FALSE
10,1,38,148.46,17.32,1272.53,70.7,6,23,1,TRUE
16,8,57,257.83,26.82,2479.26,137.74,11,32,15,FALSE
11,4,32,135.93,17.48,1057.26,58.74,8,18,7,FALSE
17,3,71,341.32,27.58,4223.86,234.66,16,38,5,FALSE
5,1,11,36.54,14.62,91.35,5.08,3,6,1,FALSE
48,5,141,803.76,56.51,11431.28,635.07,34,77,9,TRUE
193,36,1140,8465.94,182.84,391984.7,21776.93,157,620,71,TRUE
8,2,18,66.61,11.84,374.67,20.81,5,13,3,FALSE
6,1,10,25.85,17.23,38.77,2.15,4,7,1,TRUE
46,18,208,1099.36,20.82,58046.4,3224.8,38,142,35,FALSE
48,6,114,589.37,60.09,5780.37,321.13,31,63,11,TRUE
30,4,0,0,0,0,0,0,0,7,TRUE
22,1,92,410.27,36.82,4571.55,253.98,16,53,1,FALSE
5,1,6,15.51,7.75,31.02,1.72,2,4,1,FALSE
225,55,767,5269.57,96.91,286532.85,15918.49,180,437,109,TRUE
24,6,73,339,13.62,8437.37,468.74,17,45,11,TRUE
132,6,173,971.34,52.24,18060.94,1003.39,52,103,9,TRUE
248,58,0,0,0,0,0,0,0,115,TRUE
5,1,4,8,5.33,12,0.67,2,3,1,FALSE
687,201,3415,22487.65,77.5,6524839.94,362491.09,635,1932,401,TRUE
27,5,78,382.74,32.29,4536.56,252.03,23,47,9,TRUE
13,1,37,148,27.41,799.2,44.4,11,19,1,FALSE
8,1,31,114.71,34.41,382.38,21.24,6,16,1,TRUE
23,6,55,261.51,32.38,2112.27,117.35,21,40,7,FALSE
16,1,66,244.23,21.11,2826.08,157,12,39,1,FALSE
4,1,4,8,5.33,12,0.67,2,3,1,FALSE
13,2,32,125.02,11.91,1312.72,72.93,9,18,3,FALSE
35,3,90,457.87,40.88,5128.16,284.9,19,58,5,TRUE
17,2,44,206.82,26.86,1592.51,88.47,11,23,3,FALSE
121,19,513,2766.26,55.5,137887.36,7660.41,85,351,37,TRUE
17,1,72,305.85,27.19,3440.82,191.16,12,47,1,FALSE
143,15,245,1396.61,65.95,29575.22,1643.07,106,165,21,TRUE
57,10,0,0,0,0,0,0,0,19,TRUE
28,10,0,0,0,0,0,0,0,19,FALSE
11,1,38,171.9,40.29,733.42,40.75,7,22,1,FALSE
4,1,7,19.65,9.83,39.3,2.18,2,4,1,FALSE
34,2,118,573.24,17.59,18678.13,1037.67,23,72,3,TRUE
4,1,7,19.65,9.83,39.3,2.18,2,4,1,FALSE
18,3,42,187.3,29.97,1170.6,65.03,15,27,5,FALSE
4,1,5,11.61,7.74,17.41,0.97,2,3,1,FALSE
5,1,21,72.65,25.43,207.57,11.53,3,11,1,FALSE
36,6,121,615.58,38.25,9907.96,550.44,32,69,11,TRUE
4,1,9,27,13.5,54,3,2,5,1,FALSE
13,2,17,60.94,24.38,152.36,8.46,10,10,3,FALSE
53,7,166,911.65,40.82,20360.13,1131.12,37,99,13,FALSE
4,1,8,22.46,11.23,44.92,2.5,2,5,1,TRUE
86,46,609,3745.2,74.15,189170.61,10509.48,61,384,91,TRUE
130,25,456,2813.49,56.84,139267.55,7737.09,105,258,49,TRUE
14,5,0,0,0,0,0,0,0,9,FALSE
92,8,241,1255.48,45.33,34771.29,1931.74,79,150,15,FALSE
86,9,171,1022.11,46.79,22329.28,1240.52,51,100,16,TRUE
18,4,48,225.62,20.68,2461.32,136.74,14,32,7,FALSE
13,4,70,316.65,20.32,4934.45,274.14,10,36,7,FALSE
89,9,216,1275.89,38.41,42377.72,2354.32,64,123,17,TRUE
87,13,0,0,0,0,0,0,0,23,TRUE
17,4,164,841.2,30.14,23474.8,1304.16,14,117,7,FALSE
23,5,101,518.05,25.75,10422.1,579.01,17,63,9,FALSE
28,13,110,510.82,28.38,9194.84,510.82,23,71,25,TRUE
29,5,100,535.76,21.52,13337.48,740.97,17,57,9,TRUE
23,4,53,262.57,18.06,3817.4,212.08,16,32,7,TRUE
7,1,5,11.61,7.74,17.41,0.97,2,3,1,FALSE
15,1,36,144,19.2,1080,60,9,27,1,FALSE
4,1,6,15.51,6.2,38.77,2.15,2,5,1,FALSE
28,3,103,495.16,25.39,9655.57,536.42,19,58,4,FALSE
657,104,1822,14201.43,106.36,1896161.7,105342.32,559,1177,175,TRUE
7,1,16,55.35,18.98,161.44,8.97,4,9,1,TRUE
52,6,117,626.83,24.87,15796.21,877.57,34,69,11,TRUE
164,5,834,5427.5,145.12,202995.67,11277.54,145,455,9,TRUE
20,5,31,131.69,22.51,770.36,42.8,15,18,9,FALSE
36,4,52,241.48,24.77,2354.44,130.8,28,34,5,FALSE
57,5,140,781.89,44.17,13839.54,768.86,35,81,9,FALSE
28,4,72,360,38.97,3325.26,184.74,24,45,7,FALSE
49,6,137,760.98,32.03,18080.85,1004.49,38,83,11,TRUE
3,1,1,0,0,0,0,1,1,1,FALSE
11,2,20,76.15,11.42,507.65,28.2,7,10,3,FALSE
175,57,605,4036.82,132.52,122973.42,6831.86,122,370,113,TRUE
41,5,151,824.37,29.1,23357.27,1297.63,31,83,9,FALSE
21,10,0,0,0,0,0,0,0,19,FALSE
14,3,54,264.97,23.04,3047.18,169.29,10,31,5,TRUE
55,12,202,1198.01,35.08,40908.48,2272.69,42,117,23,TRUE
188,18,396,2489.02,62.69,98828.71,5490.48,82,246,35,TRUE
52,4,64,317.07,24.16,4161.52,231.2,20,36,7,TRUE
27,1,56,249.73,29.97,2081.07,115.61,15,36,1,FALSE
226,9,782,5333.38,118.79,239462.77,13303.49,162,449,15,TRUE
43,11,244,1447.1,46.22,45305.36,2516.96,35,133,21,FALSE
74,11,300,1585.62,57.08,44045.02,2446.95,46,175,21,TRUE
69,11,192,1134.12,71.72,17934.97,996.39,49,112,21,FALSE
66,6,205,1200.89,58.5,24649.77,1369.43,41,127,11,TRUE
185,12,375,2298.48,58.35,90545.49,5030.3,106,214,21,FALSE
7,2,19,68.11,9.08,510.86,28.38,5,14,3,FALSE
18,4,53,254.79,34.24,1895.94,105.33,13,30,7,TRUE
50,4,135,761.92,43,13500.28,750.02,34,72,7,FALSE
190,3,600,4348.76,254.87,74202.67,4122.37,129,329,5,TRUE
12,2,35,160.47,21.4,1203.55,66.86,7,20,3,TRUE
65,3,237,1225.27,33,45496.29,2527.57,41,154,5,FALSE
12,4,35,143.06,31.79,643.78,35.77,9,27,5,FALSE
15,3,46,213.62,20.34,2242.98,124.61,10,32,5,TRUE
68,17,179,939.38,23.76,37133.1,2062.94,48,115,33,TRUE
22,3,74,334.74,24.52,4569.25,253.85,17,53,4,TRUE
19,2,48,196.2,19.38,1986.51,110.36,14,30,3,FALSE
51,4,0,0,0,0,0,0,0,7,FALSE
12,4,45,203.56,23.38,1772.67,98.48,8,26,7,TRUE
167,21,577,3816.69,112.63,129334.82,7185.27,130,358,41,TRUE
11,4,25,89.62,25.09,320.09,17.78,9,15,7,FALSE
6,1,13,39,13,117,6.5,4,7,1,FALSE
4,1,4,8,5.33,12,0.67,2,3,1,FALSE
8,1,19,65.73,13.69,315.5,17.53,6,11,1,TRUE
221,1,1396,9691.75,326.75,287464.24,15970.24,170,792,1,TRUE
77,8,284,1160.84,28.35,47536.38,2640.91,59,167,15,TRUE
8,1,11,34.87,11.16,108.97,6.05,4,6,1,TRUE
42,5,74,347.83,27.9,4336.31,240.91,29,40,9,FALSE
54,5,198,1093.67,54.46,21961.5,1220.08,42,115,9,FALSE
165,16,704,4667.07,89.2,244180.95,13565.61,135,377,31,TRUE
11,1,25,95.18,34.27,264.4,14.69,7,15,1,FALSE
20,10,84,379.98,29.61,4876.4,270.91,15,56,19,FALSE
27,8,71,344.92,18.73,6352.21,352.9,19,45,15,TRUE
102,1,299,1844.81,125.9,27031.12,1501.73,61,166,1,FALSE
4,1,5,11.61,7.74,17.41,0.97,2,3,1,FALSE
8,1,14,46.51,23.25,93.01,5.17,4,8,1,TRUE
75,10,226,1340.35,45.69,39316.83,2184.27,67,122,19,TRUE
194,25,421,2726.28,86.36,86066.68,4781.48,129,250,45,TRUE
42,6,117,653.44,75.4,5663.15,314.62,39,65,11,TRUE
5,1,9,27,10.8,67.5,3.75,3,6,1,FALSE
78,15,0,0,0,0,0,0,0,29,FALSE
48,4,138,753.4,38.87,14604.4,811.36,39,82,7,TRUE
74,9,197,1138.93,28.44,45604.57,2533.59,53,135,16,TRUE
9,1,0,0,0,0,0,0,0,1,FALSE
15,4,0,0,0,0,0,0,0,7,FALSE
7,1,13,44.97,14.99,134.92,7.5,4,8,1,FALSE
14,3,32,133.44,16.68,1067.5,59.31,10,16,5,TRUE
94,17,0,0,0,0,0,0,0,33,FALSE
12,2,35,156.08,18.36,1326.68,73.7,9,18,3,FALSE
22,3,53,246.12,16.83,3599.57,199.98,17,26,5,FALSE
4,1,4,8,5.33,12,0.67,2,3,1,FALSE
4,1,10,31.7,12.68,79.25,4.4,2,6,1,FALSE
24,7,63,292.56,27.56,3105.67,172.54,22,40,13,FALSE
99,20,136,691.89,36.42,13146,730.33,53,98,39,TRUE
43,6,0,0,0,0,0,0,0,11,FALSE
299,68,775,6080.25,87.76,421241.6,23402.31,266,477,81,TRUE
18,6,0,0,0,0,0,0,0,11,TRUE
17,6,81,408.6,20.03,8335.36,463.08,13,47,11,FALSE
77,15,273,1656.04,91.8,29873.71,1659.65,62,158,29,TRUE
36,13,0,0,0,0,0,0,0,25,FALSE
6,1,28,116.76,35.93,379.46,21.08,4,15,1,FALSE
39,10,167,842.41,19.4,36584.83,2032.49,28,103,19,TRUE
78,13,396,2466.61,73.75,82494.47,4583.03,67,224,18,TRUE
74,13,205,1105.43,37.81,32322.63,1795.7,50,119,25,TRUE
24,8,72,360,27.2,4764.71,264.71,16,42,15,TRUE
18,4,47,212.61,25.77,1754.01,97.45,12,29,7,TRUE
20,2,56,260.06,26.48,2554.12,141.9,13,31,3,FALSE
169,5,842,5479.56,144.98,207105.85,11505.88,148,459,9,TRUE
85,41,425,2489.64,51.24,120955.1,6719.73,73,266,81,FALSE
29,1,0,0,0,0,0,0,0,1,FALSE
17,2,78,337.11,25.75,4413.08,245.17,13,46,3,FALSE
33,2,17,60.94,10.16,365.67,20.31,9,11,3,FALSE
5,1,9,25.27,16.84,37.9,2.11,3,5,1,FALSE
30,4,54,253.82,21.15,3045.88,169.22,21,30,7,TRUE
28,4,121,630.34,25.41,15636.03,868.67,19,74,7,FALSE
45,6,226,1268.92,46.38,34716.98,1928.72,40,123,11,TRUE
12,2,24,93.77,13.89,632.92,35.16,8,15,3,TRUE
149,11,0,0,0,0,0,0,0,21,TRUE
123,29,467,3016.55,76.79,118507.5,6583.75,106,269,57,TRUE
57,3,0,0,0,0,0,0,0,5,TRUE
12,2,0,0,0,0,0,0,0,5,FALSE
42,6,0,0,0,0,0,0,0,11,TRUE
5,1,5,11.61,7.74,17.41,0.97,2,3,1,TRUE
4,1,7,19.65,9.83,39.3,2.18,2,4,1,FALSE
46,5,106,548.01,36.53,8220.18,456.68,37,64,9,FALSE
9,1,31,131.69,11.76,1474.88,81.94,6,23,1,FALSE
4,1,9,27,13.5,54,3,2,5,1,FALSE
6,1,21,79.95,39.98,159.91,8.88,4,11,1,FALSE
25,2,120,605.33,27.96,13103.56,727.98,20,74,3,TRUE
126,64,694,4527.35,86.09,238097.56,13227.64,91,427,127,TRUE
4,1,4,8,5.33,12,0.67,2,3,1,FALSE
43,4,130,701,56.08,8762.52,486.81,31,80,7,TRUE
22,1,27,110.36,26.28,463.52,25.75,3,15,1,TRUE
13,1,38,161.42,47.58,547.68,30.43,10,19,1,FALSE
11,2,21,79.95,12.79,499.72,27.76,9,16,3,FALSE
27,7,82,433.4,27.33,6872.53,381.81,22,45,13,FALSE
43,6,85,425,28.76,6280.56,348.92,28,47,11,TRUE
34,3,0,0,0,0,0,0,0,5,FALSE
12,4,45,203.56,23.38,1772.67,98.48,8,26,7,TRUE
12,1,0,0,0,0,0,0,0,1,FALSE
33,3,75,390.71,38.2,3995.89,221.99,22,45,5,FALSE
10,4,42,187.3,23.41,1498.37,83.24,7,26,7,FALSE
56,14,179,1005.03,25.04,40332.41,2240.69,42,108,27,FALSE
4,1,4,8,5.33,12,0.67,2,3,1,FALSE
8,1,16,55.35,24.22,126.52,7.03,4,8,1,TRUE
78,6,192,1072.31,38.01,30254.54,1680.81,45,113,11,TRUE
152,16,500,3370.73,125.22,90732.21,5040.68,115,292,31,TRUE
11,1,19,53.34,7.11,400.05,22.22,4,13,1,FALSE
34,6,123,650.1,40.79,10361.04,575.61,24,72,11,TRUE
16,2,23,95.91,13.56,678.21,37.68,8,14,3,FALSE
29,5,102,556.86,42.22,7344.82,408.05,26,51,9,FALSE
16,3,38,164.23,17.92,1505.47,83.64,11,23,5,FALSE
77,37,436,2779.52,333.45,23168.74,1287.15,73,255,73,TRUE
49,11,0,0,0,0,0,0,0,21,TRUE
18,3,42,189.99,19.35,1865.35,103.63,17,24,5,FALSE
78,12,147,747.86,35.75,15645.96,869.22,55,94,18,TRUE
120,29,471,2977.63,80.44,110222.71,6123.48,103,263,57,FALSE
59,7,144,720,27.63,18760,1042.22,46,77,13,FALSE
33,3,131,753.89,85.12,6677.31,370.96,25,69,5,FALSE
27,1,47,203.13,35.93,1148.47,63.8,14,26,1,FALSE
18,3,63,315,18.15,5467.5,303.75,15,36,5,TRUE
47,7,131,710.84,32.65,15475.59,859.76,31,76,13,FALSE
74,8,0,0,0,0,0,0,0,15,TRUE
8,2,17,58.81,8.4,411.67,22.87,6,9,3,FALSE
94,12,240,1504.03,38.94,58093.11,3227.4,61,137,20,TRUE
47,11,110,559.62,14.2,22058.39,1225.47,37,67,21,FALSE
95,11,317,1955.87,71.43,53556.22,2975.35,66,184,21,FALSE
20,3,68,323.33,18.48,5658.32,314.35,14,40,5,FALSE
40,7,118,640.3,23.2,17672.26,981.79,35,70,13,FALSE
26,5,117,536.44,36.37,7912.5,439.58,22,58,9,FALSE
19,6,53,246.12,12.87,4707.13,261.51,13,35,11,FALSE
12,2,30,125.1,26.21,597.06,33.17,7,15,3,TRUE
95,11,168,938.27,47.39,18577.82,1032.09,59,102,21,TRUE
25,1,57,254.19,21.18,3050.25,169.46,19,33,1,TRUE
17,3,24,88.81,20.72,380.62,21.15,11,14,5,FALSE
74,8,162,867.92,28.5,26428.27,1468.24,40,104,15,FALSE
10,1,19,70.31,20.51,241.06,13.39,5,11,1,FALSE
7,3,21,82.04,15.63,430.73,23.93,4,14,5,FALSE
367,48,1091,7412.71,120.77,454986.89,25277.05,333,646,95,TRUE
19,1,80,356.75,41.22,3087.3,171.52,12,55,1,FALSE
15,2,47,206.44,27.96,1524.47,84.69,10,23,3,TRUE
20,3,36,155.59,23.15,1045.91,58.11,14,25,5,TRUE
19,4,47,195.99,20.42,1881.47,104.53,15,23,7,FALSE
91,12,352,2250.1,84.91,59627.54,3312.64,68,193,23,FALSE
18,5,38,169.46,23.92,1200.33,66.69,13,21,9,FALSE
23,4,49,224.66,23.76,2124.09,118,14,33,7,TRUE
4,1,7,19.65,9.83,39.3,2.18,2,4,1,FALSE
26,3,84,427.35,29.26,6241.51,346.75,22,47,5,TRUE
6,1,1,0,0,0,0,1,1,1,TRUE
4,1,7,19.65,9.83,39.3,2.18,2,4,1,FALSE
9,1,13,41.21,17.17,98.9,5.49,5,7,1,FALSE
21,7,56,253.32,12.31,5211.14,289.51,13,38,13,FALSE
38,3,102,539.11,45.88,6334.55,351.92,27,55,5,TRUE
71,5,203,1189.17,38.5,36728.37,2040.46,46,109,9,TRUE
41,3,107,539.75,30.84,9445.63,524.76,24,65,5,FALSE
26,1,68,336.89,67.94,1670.39,92.8,13,34,1,FALSE
16,5,44,196.21,21.8,1765.93,98.11,14,26,9,FALSE
10,2,20,78.14,17.36,351.62,19.53,7,14,3,TRUE
89,8,239,1387.96,60.08,32065.38,1781.41,64,133,15,TRUE
61,1,0,0,0,0,0,0,0,1,TRUE
7,1,31,111.13,17.64,700.14,38.9,4,22,1,TRUE
41,5,57,271.03,41.5,1770.16,98.34,24,38,9,FALSE
8,1,20,74.01,15.86,345.37,19.19,5,12,1,FALSE
8,2,44,201.74,31.38,1296.89,72.05,6,26,3,FALSE
50,3,115,603.51,29.24,12458.21,692.12,33,64,5,TRUE
22,1,0,0,0,0,0,0,0,1,TRUE
71,3,67,358.96,26.92,4786.08,265.89,19,39,5,TRUE
32,7,0,0,0,0,0,0,0,13,FALSE
55,4,73,330.22,10.32,10567.04,587.06,19,45,7,TRUE
14,3,21,82.04,10.26,656.36,36.46,7,13,5,TRUE
184,9,693,4662.45,129.78,167499.82,9305.55,140,364,17,TRUE
30,1,133,687.6,60.6,7801.62,433.42,21,74,1,FALSE
32,2,139,767.78,54.72,10773.62,598.53,23,81,3,TRUE
23,2,42,184.48,27.06,1257.8,69.88,12,27,3,TRUE
74,10,0,0,0,0,0,0,0,18,FALSE
106,3,422,2690.27,134.61,53766.34,2987.02,93,225,5,TRUE
24,4,68,326.9,20.43,5230.4,290.58,16,44,7,FALSE
29,3,101,530.04,45.3,6201.48,344.53,28,56,5,TRUE
132,14,462,2929.01,97.88,87650.65,4869.48,90,291,27,TRUE
15,2,24,96,21.33,432,24,9,15,3,FALSE
4,1,10,30,15,60,3.33,2,6,1,TRUE
26,6,57,257.83,15.07,4411.98,245.11,22,35,11,FALSE
136,10,307,1813.42,52.56,62562.83,3475.71,77,169,19,TRUE
580,36,0,0,0,0,0,0,0,71,TRUE
24,4,77,388.42,19.08,7907.09,439.28,11,47,7,FALSE
78,9,0,0,0,0,0,0,0,17,TRUE
32,6,64,314.04,16.75,5888.27,327.13,25,39,11,FALSE
36,5,122,670.01,32.58,13777,765.39,21,75,9,FALSE
17,1,38,176.47,39.47,788.91,43.83,12,19,1,TRUE
9,1,0,0,0,0,0,0,0,1,FALSE
6,1,14,46.51,15.5,139.52,7.75,3,8,1,TRUE
23,5,65,276.12,15.93,4786,265.89,20,49,7,FALSE
106,27,0,0,0,0,0,0,0,53,TRUE
6,1,11,34.87,11.16,108.97,6.05,3,6,1,TRUE
32,6,81,397.46,28.39,5564.41,309.13,23,49,11,FALSE
16,1,51,220.42,25.93,1873.56,104.09,9,34,1,FALSE
75,15,275,1510.26,69.67,32737.1,1818.73,61,141,29,FALSE
18,6,54,225.18,15.01,3377.64,187.65,16,30,11,FALSE
502,95,1644,10775.74,97.55,1190340.29,66130.02,428,962,189,TRUE
20,7,103,472.25,24.27,9190.73,510.6,20,57,13,TRUE
46,4,80,396.34,33.26,4723,262.39,28,47,7,TRUE
48,13,156,812.67,35.06,18839.28,1046.63,34,88,25,FALSE
26,4,65,309.07,17.66,5408.68,300.48,16,37,7,FALSE
20,3,56,272.05,39.76,1861.37,103.41,16,30,5,TRUE
8,1,14,50.19,12.55,200.76,11.15,4,10,1,FALSE
7,1,26,89.95,12.85,629.62,34.98,5,18,1,TRUE
4,1,7,19.65,7.86,49.13,2.73,2,5,1,TRUE
92,22,403,2671.63,83.81,85162.8,4731.27,79,224,43,TRUE
36,5,114,508.38,24.8,10421.69,578.98,32,73,9,FALSE
35,1,153,750.75,57.43,9813.43,545.19,26,92,1,FALSE
11,2,17,62.91,13.11,301.96,16.78,5,11,3,FALSE
191,27,581,3549.05,59,213471.74,11859.54,148,324,53,TRUE
96,15,334,2157.45,42.37,109857.36,6103.19,70,200,27,TRUE
6,1,7,18.09,9.05,36.19,2,3,5,1,FALSE
